Потянуться манера,2022-02-16,04:33:00,295,287,True,2022-01-23 07:32:00,2022-01-30 09:08:00,4,879,1351,False
Функция трясти салон,2021-09-11,02:32:00,60,88,False,2021-08-24 09:00:00,2021-08-27 20:28:00,4,209,405,False
Прощение бригада,2021-06-25,21:41:00,100,935,True,2021-06-05 22:45:00,2021-06-24 01:32:00,4,370,449,False
Другой конструкция механический,2021-01-26,01:19:00,570,173,True,2020-12-28 11:52:00,2021-01-17 23:48:00,4,300,1917,False
Да уточнить витрина,2022-05-04,18:01:00,325,745,True,2022-04-24 19:27:00,2022-05-02 05:38:00,4,997,1764,False
Задержать следовательно,2022-05-26,00:41:00,200,620,True,2022-05-01 16:51:00,2022-05-04 01:36:00,4,485,1496,False
Гулять,2021-02-04,23:47:00,25,435,True,2021-01-07 08:44:00,2021-01-22 05:58:00,4,950,445,False
Цель белье прелесть,2021-06-21,03:09:00,620,188,True,2021-05-26 02:12:00,2021-06-15 00:01:00,4,219,270,False
Скрытый,2021-07-08,13:00:00,175,379,False,2021-06-28 10:45:00,2021-07-02 08:07:00,4,666,1818,False
Некоторый тусклый сынок,2022-05-28,00:07:00,210,932,True,2022-05-09 11:06:00,2022-05-23 07:41:00,4,715,1538,False
Степь поколение,2021-05-26,17:00:00,240,890,True,2021-05-19 13:40:00,2021-05-20 15:32:00,4,615,255,False
Правление голубчик,2022-09-09,08:40:00,515,55,True,2022-08-28 04:11:00,2022-08-31 02:44:00,4,419,1999,False
Пропадать сверкать следовательно,2021-12-16,11:30:00,715,918,True,2021-11-16 22:45:00,2021-11-21 15:06:00,4,887,298,False
Мрачно отдел,2021-07-08,00:45:00,485,245,False,2021-06-27 09:37:00,2021-07-04 08:08:00,4,179,959,False
Заведение художественный отметить,2021-03-16,00:23:00,155,57,False,2021-03-07 03:43:00,2021-03-09 15:48:00,5,221,115,False
Указанный через,2021-04-07,08:52:00,205,659,True,2021-03-09 16:35:00,2021-04-03 12:41:00,4,246,1965,False
Перебивать какой,2022-07-04,20:15:00,265,170,False,2022-06-30 01:27:00,2022-06-30 12:32:00,4,616,117,False
Непривычный теория,2021-03-14,05:19:00,505,207,True,2021-03-03 02:47:00,2021-03-10 20:34:00,4,376,1057,False
Дрогнуть палец,2021-12-20,10:22:00,195,752,False,2021-11-25 03:44:00,2021-12-19 01:32:00,4,83,1192,False
Протягивать июнь пастух что,2021-09-28,22:27:00,420,948,True,2021-09-24 20:17:00,2021-09-27 18:42:00,4,353,1996,False
Издали естественный,2021-01-29,05:14:00,255,288,False,2021-01-22 10:49:00,2021-01-24 22:28:00,4,189,1452,False
Прошептать демократия еврейский,2021-09-25,19:37:00,565,914,True,2021-08-31 18:47:00,2021-09-20 22:46:00,4,660,214,False
Мимо дурацкий,2021-08-01,11:05:00,615,935,True,2021-07-13 15:26:00,2021-07-23 20:19:00,4,226,608,False
Актриса потянуться разводить,2021-05-24,20:12:00,495,453,False,2021-05-10 18:32:00,2021-05-16 13:51:00,4,980,277,False
Заведение,2022-03-10,14:16:00,350,462,False,2022-03-03 01:25:00,2022-03-10 09:52:00,5,918,1847,False
Мальчишка картинка,2022-06-17,19:55:00,265,380,True,2022-05-20 13:52:00,2022-05-24 23:34:00,4,674,1405,False
За вряд эффект,2021-09-23,11:01:00,80,335,False,2021-09-11 12:54:00,2021-09-22 15:02:00,4,626,1786,False
Металл что,2021-03-21,01:26:00,30,337,True,2021-02-20 16:21:00,2021-03-07 07:47:00,4,733,1686,False
Плясать соответствие сынок,2022-05-06,02:26:00,705,137,False,2022-04-17 05:05:00,2022-04-30 03:06:00,4,869,609,False
Аллея карман подробность,2021-02-20,06:16:00,70,633,False,2021-01-31 11:55:00,2021-02-05 09:12:00,4,827,1494,False
Заплакать перебивать,2022-05-15,02:40:00,520,583,False,2022-04-22 02:31:00,2022-04-22 12:46:00,4,602,1037,False
Мучительно труп,2022-08-18,00:18:00,100,260,False,2022-07-27 18:59:00,2022-08-04 10:00:00,4,650,1465,False
Угроза вывести,2022-03-15,18:50:00,345,43,False,2022-03-07 01:40:00,2022-03-08 01:45:00,5,805,1844,False
Карандаш понятный забирать,2021-07-24,11:50:00,600,403,True,2021-07-01 03:48:00,2021-07-23 10:33:00,4,93,1517,False
Изображать бровь отдел,2022-08-07,13:57:00,275,475,True,2022-07-17 12:23:00,2022-07-24 13:46:00,4,539,200,False
Полоска сохранять изображать,2022-02-04,08:07:00,590,380,False,2022-01-13 14:04:00,2022-01-14 16:12:00,4,693,1670,False
Порт,2021-11-01,01:31:00,290,222,True,2021-10-13 01:26:00,2021-10-18 01:11:00,4,155,140,False
Болото низкий,2022-05-09,21:54:00,190,55,True,2022-05-08 19:01:00,2022-05-09 04:11:00,4,227,1986,False
Полоска успокоиться очутиться,2022-01-27,22:46:00,160,823,True,2022-01-17 16:58:00,2022-01-22 19:37:00,4,300,94,False
Вытаскивать монета,2021-11-17,14:55:00,20,651,True,2021-11-07 02:09:00,2021-11-15 13:40:00,4,159,449,False
