Выбирать упорно академик,2021-03-04,04:06:00,140,40,False,2021-02-13 03:31:00,2021-02-27 15:39:00,4,290,1687,False
Художественный освободить термин,2021-10-03,15:36:00,295,881,True,2021-09-13 02:35:00,2021-09-21 09:39:00,4,700,1882,False
Изменение какой,2021-06-14,09:55:00,510,201,False,2021-05-20 19:50:00,2021-05-26 12:56:00,4,263,1126,False
Появление устройство штаб,2021-05-31,21:07:00,125,286,False,2021-05-25 04:01:00,2021-05-28 06:38:00,4,178,761,False
Дремать смеяться пропаганда,2022-03-26,07:27:00,215,623,False,2022-03-01 06:22:00,2022-03-18 12:07:00,4,181,1662,False
Парень поздравлять подробность,2022-04-10,23:06:00,20,811,True,2022-03-16 10:19:00,2022-04-04 01:41:00,4,459,1879,False
Полевой поймать пропадать,2021-07-27,03:10:00,560,408,False,2021-07-07 06:06:00,2021-07-13 15:53:00,4,144,96,False
Кпсс каюта,2022-05-31,15:30:00,645,464,True,2022-05-25 19:27:00,2022-05-28 14:34:00,4,545,650,False
А,2022-03-11,05:46:00,395,139,False,2022-03-05 14:54:00,2022-03-07 22:19:00,4,521,1541,False
Избегать бак,2022-05-15,01:08:00,545,47,False,2022-04-16 01:37:00,2022-04-28 02:16:00,4,498,1795,False
Набор секунда,2022-05-31,00:07:00,615,27,True,2022-05-21 09:41:00,2022-05-26 18:27:00,4,339,1537,False
Кпсс,2022-02-08,00:34:00,475,628,False,2022-01-13 07:06:00,2022-01-15 19:27:00,4,359,131,False
Вздрогнуть ботинок да,2022-03-18,16:12:00,445,230,False,2022-03-17 21:52:00,2022-03-18 06:32:00,4,469,210,False
Ломать,2021-08-26,13:41:00,395,427,True,2021-08-23 11:44:00,2021-08-24 07:36:00,4,954,49,False
Торопливый какой металл,2021-04-21,08:52:00,670,585,True,2021-03-29 06:11:00,2021-04-13 21:34:00,4,979,655,False
Равнодушный,2022-03-14,00:44:00,670,966,True,2022-02-25 03:29:00,2022-03-01 12:43:00,4,205,1961,False
Очутиться снимать,2022-06-23,13:15:00,445,620,True,2022-05-25 21:31:00,2022-06-03 07:57:00,4,329,306,False
Монета ручей мрачно,2022-07-04,01:56:00,490,271,True,2022-06-28 05:21:00,2022-07-02 13:43:00,4,328,719,False
Посвятить недостаток июнь,2022-02-25,19:52:00,395,502,True,2022-02-18 06:51:00,2022-02-21 14:19:00,4,852,1062,False
Даль построить,2021-10-16,11:24:00,325,179,True,2021-10-02 06:51:00,2021-10-11 21:46:00,4,652,21,False
Решетка,2021-03-25,08:13:00,370,10,True,2021-03-18 21:40:00,2021-03-24 06:12:00,4,124,1613,False
Ручей пространство,2022-02-18,10:51:00,675,606,False,2022-02-17 09:40:00,2022-02-17 11:09:00,4,672,92,False
Ученый,2021-12-04,15:40:00,560,968,True,2021-11-05 18:17:00,2021-11-18 11:21:00,4,920,1319,False
Через слать мусор,2021-02-14,14:29:00,365,210,True,2021-02-01 16:09:00,2021-02-05 03:44:00,4,37,129,False
Около пространство,2021-11-07,23:43:00,695,886,False,2021-10-13 03:55:00,2021-10-15 08:15:00,4,577,1658,False
Отметить горький жидкий,2021-10-03,10:25:00,500,347,True,2021-09-04 07:56:00,2021-09-16 09:39:00,4,421,685,False
Торопливый торопливый назначить,2021-05-18,23:46:00,565,308,True,2021-05-14 05:41:00,2021-05-14 12:16:00,4,596,1956,False
Космос космос кидать,2021-03-15,11:58:00,600,249,True,2021-03-08 16:06:00,2021-03-08 16:57:00,4,599,802,False
Песенка нож,2021-12-29,21:40:00,655,781,False,2021-12-17 10:44:00,2021-12-17 23:00:00,4,812,1176,False
Угодный миф,2022-01-20,12:14:00,60,442,True,2021-12-28 11:58:00,2022-01-12 08:45:00,4,328,1797,False
Услать равнодушный зато,2021-01-03,15:45:00,475,585,False,2020-12-24 08:10:00,2021-01-02 01:49:00,4,376,1809,False
Смеяться войти успокоиться,2022-06-07,18:28:00,710,905,True,2022-05-14 04:47:00,2022-05-22 22:02:00,4,378,1319,False
Куча зачем господь,2022-05-31,19:53:00,615,778,True,2022-05-23 03:04:00,2022-05-24 11:58:00,4,453,762,False
Плавно инвалид посвятить,2022-05-01,22:40:00,630,935,False,2022-04-12 17:01:00,2022-04-27 09:51:00,4,791,115,False
Направо народ,2021-02-10,17:28:00,710,842,False,2021-01-16 21:04:00,2021-01-28 11:50:00,4,266,1486,False
Тута каюта термин,2021-11-18,13:46:00,365,252,True,2021-10-29 21:24:00,2021-11-14 16:32:00,4,691,74,False
Означать инвалид,2021-01-26,00:58:00,585,975,False,2021-01-21 23:30:00,2021-01-23 01:56:00,4,232,1152,False
Коробка ответить,2022-03-21,22:41:00,485,567,False,2022-03-09 17:21:00,2022-03-10 08:23:00,4,309,1066,False
Кузнец разуметься,2022-05-22,22:34:00,365,509,True,2022-05-06 05:40:00,2022-05-21 09:33:00,4,793,515,False
Написать одиннадцать передо,2021-11-28,05:21:00,35,783,False,2021-11-26 16:18:00,2021-11-28 03:03:00,4,906,383,False
Чувство посвятить,2022-05-07,02:59:00,670,859,True,2022-04-25 22:40:00,2022-04-30 06:45:00,5,664,291,False
Виднеться даль,2022-07-19,03:00:00,480,724,False,2022-06-21 20:20:00,2022-07-11 07:06:00,4,507,675,False
Штаб недостаток растеряться,2022-03-19,01:15:00,255,334,True,2022-02-17 14:40:00,2022-02-26 14:07:00,4,85,1061,False
Неожиданно,2021-05-05,02:56:00,585,333,True,2021-04-29 05:44:00,2021-05-02 17:41:00,4,242,1582,False
Бетонный рабочий,2022-03-11,12:17:00,210,772,False,2022-02-17 07:40:00,2022-02-18 21:05:00,4,570,1662,False
Возмутиться блин,2022-07-01,09:39:00,390,749,True,2022-06-06 14:18:00,2022-06-12 09:04:00,4,158,37,False
Покидать рота палата,2021-09-03,17:23:00,365,810,True,2021-08-25 18:00:00,2021-09-03 01:34:00,4,563,1205,False
Дорогой,2022-02-27,15:34:00,575,849,True,2022-02-17 16:24:00,2022-02-22 14:35:00,4,597,1825,False
Конструкция коробка,2022-09-24,08:37:00,455,401,True,2022-08-30 17:23:00,2022-09-17 14:31:00,1,499,523,False
Ребятишки,2022-09-08,05:11:00,135,652,True,2022-08-24 04:58:00,2022-09-01 16:06:00,4,893,865,False
О вздрогнуть новый,2022-02-03,06:43:00,630,659,False,2022-01-05 16:27:00,2022-01-13 03:48:00,4,965,594,False
Расстегнуть мотоцикл,2022-06-13,10:13:00,100,446,False,2022-06-13 05:25:00,2022-06-13 05:29:00,4,507,1791,False
Полностью порог войти наткнуться,2021-06-12,05:54:00,115,884,False,2021-05-15 09:24:00,2021-06-05 18:03:00,4,143,164,False
Чем адвокат слишком,2021-01-03,14:39:00,520,864,True,2020-12-22 09:17:00,2020-12-23 17:44:00,4,146,307,False
Означать ныне,2021-02-18,14:53:00,370,460,False,2021-02-03 03:26:00,2021-02-07 13:46:00,4,739,507,False
Поймать мимо издали,2021-11-10,05:22:00,450,855,True,2021-11-02 18:32:00,2021-11-06 22:20:00,4,992,133,False
Господь провал что,2021-11-14,21:00:00,460,304,False,2021-11-11 04:21:00,2021-11-12 15:05:00,5,809,749,False
Бетонный,2021-05-10,05:50:00,375,982,False,2021-04-16 09:55:00,2021-04-27 05:02:00,4,968,596,False
Цвет отметить изучить,2021-11-07,12:50:00,675,236,False,2021-10-19 13:28:00,2021-11-05 00:23:00,5,234,540,False
Инвалид направо художественный,2022-03-29,07:43:00,420,244,False,2022-03-25 05:21:00,2022-03-25 14:00:00,4,856,626,False
Пища,2021-12-31,03:35:00,695,683,True,2021-12-08 11:25:00,2021-12-15 08:42:00,4,86,8,False
Пространство чем народ тусклый,2022-06-26,11:10:00,230,184,True,2022-06-01 06:33:00,2022-06-19 00:29:00,4,54,1457,False
Дрогнуть прошептать,2021-05-12,10:45:00,65,732,True,2021-05-03 09:38:00,2021-05-10 08:31:00,4,960,101,False
Командующий,2022-01-10,18:11:00,680,88,False,2021-12-13 02:39:00,2022-01-05 22:22:00,4,32,1174,False
Прежний танцевать,2021-01-17,01:47:00,565,39,False,2020-12-24 18:02:00,2021-01-04 14:37:00,4,643,1137,False
Девка правление,2022-02-05,19:55:00,675,47,True,2022-01-07 02:36:00,2022-01-21 18:48:00,4,1,678,False
Вряд,2021-09-01,18:05:00,715,68,False,2021-08-16 17:59:00,2021-08-28 02:26:00,4,187,1754,False
Пасть налоговый,2021-07-19,09:57:00,550,826,False,2021-07-05 00:17:00,2021-07-05 03:08:00,4,667,1450,False
Банк аж,2022-01-22,17:28:00,415,985,False,2022-01-16 04:06:00,2022-01-22 05:08:00,4,739,455,False
Покидать поколение художественный,2022-01-21,10:43:00,80,778,False,2022-01-14 13:18:00,2022-01-17 20:21:00,4,106,880,False
Поймать мелькнуть,2022-09-20,16:57:00,600,141,True,2022-09-19 14:52:00,2022-09-20 09:00:00,0,227,1628,False
Выраженный,2022-01-09,07:54:00,145,177,True,2022-01-03 06:10:00,2022-01-05 18:33:00,4,850,1158,False
Порода одиннадцать,2022-07-28,02:02:00,680,632,True,2022-07-26 21:15:00,2022-07-27 23:05:00,4,293,1942,False
Бригада скользить вскакивать дальний,2021-06-07,00:40:00,125,668,False,2021-05-15 09:33:00,2021-05-21 11:29:00,4,807,1328,False
Приличный отъезд,2022-03-18,17:24:00,700,412,False,2022-03-07 19:03:00,2022-03-17 17:36:00,4,126,520,False
Конструкция,2021-03-29,23:50:00,80,998,False,2021-03-14 18:21:00,2021-03-22 06:36:00,4,37,554,False
Означать вскинуть,2022-08-30,06:04:00,555,311,True,2022-08-21 12:31:00,2022-08-24 16:02:00,4,561,1771,False
Развернуться князь функция,2022-07-17,01:39:00,120,167,True,2022-07-10 04:35:00,2022-07-15 01:28:00,4,464,188,False
Рассуждение кидать,2021-11-24,20:37:00,720,676,True,2021-11-07 13:00:00,2021-11-11 23:45:00,4,255,624,False
Место разводить,2022-09-21,09:33:00,20,120,True,2022-08-31 02:47:00,2022-09-12 13:59:00,2,102,657,False
Сохранять проход,2022-08-15,17:31:00,80,9,True,2022-07-27 16:17:00,2022-08-14 00:44:00,4,221,386,False
Четко левый,2021-03-04,04:43:00,115,227,False,2021-02-23 20:16:00,2021-03-02 02:42:00,5,302,2000,False
Видимо,2021-04-22,18:47:00,455,762,False,2021-04-21 14:36:00,2021-04-21 21:07:00,4,719,467,False
Левый умолять один,2021-09-02,05:43:00,470,807,True,2021-08-12 11:38:00,2021-08-29 14:18:00,4,636,1068,False
Падать кидать поговорить,2021-05-17,23:20:00,370,991,True,2021-05-07 13:39:00,2021-05-11 11:34:00,4,765,337,False
Заявление,2021-03-08,08:39:00,75,974,False,2021-02-20 20:46:00,2021-02-26 05:00:00,4,252,1546,False
Казнь,2022-09-01,20:35:00,165,584,True,2022-08-04 03:19:00,2022-08-12 20:28:00,4,823,336,False
Бок рота,2021-12-30,07:45:00,415,648,False,2021-12-13 02:14:00,2021-12-26 22:29:00,4,274,950,False
Приятель расстройство эффект,2021-06-18,05:57:00,685,636,False,2021-06-15 06:34:00,2021-06-17 14:39:00,5,346,1789,False
Материя князь,2022-09-05,04:49:00,420,591,False,2022-08-27 19:51:00,2022-08-31 05:22:00,5,463,1135,False
Приятель лиловый счастье,2022-09-25,03:08:00,35,317,True,2022-09-01 10:03:00,2022-09-14 02:55:00,1,999,1173,False
Терапия,2022-03-17,11:55:00,415,778,True,2022-03-12 17:22:00,2022-03-14 10:37:00,4,904,1131,False
Бровь миг,2021-06-23,03:19:00,55,316,True,2021-06-07 00:51:00,2021-06-20 18:41:00,4,400,1032,False
Одиннадцать потянуться видимо снимать,2021-02-02,04:58:00,260,541,False,2021-01-04 12:05:00,2021-01-08 14:49:00,4,770,384,False
Головной привлекать посвятить,2021-11-13,03:34:00,395,930,False,2021-10-24 03:42:00,2021-11-08 23:14:00,5,967,463,False
Место природа бочок,2021-05-26,21:11:00,80,897,True,2021-05-16 20:18:00,2021-05-23 06:36:00,4,124,1672,False
Кпсс господь дружно,2022-09-18,22:12:00,605,949,False,2022-09-08 17:12:00,2022-09-17 22:56:00,1,633,69,False
Пол голубчик вряд,2021-07-17,04:41:00,365,126,True,2021-07-13 05:22:00,2021-07-15 10:26:00,4,951,1038,False
Чувство заведение,2021-07-09,12:53:00,340,674,True,2021-06-17 00:05:00,2021-06-29 01:30:00,4,246,1419,False
Выдержать горький,2022-03-03,18:10:00,380,988,True,2022-03-03 02:53:00,2022-03-03 03:39:00,4,623,866,False
Наткнуться казнь,2021-05-31,12:58:00,540,689,True,2021-05-11 18:57:00,2021-05-30 13:32:00,4,137,825,False
Провинция провинция крутой,2021-02-02,17:17:00,540,529,True,2021-01-06 00:57:00,2021-02-01 23:28:00,4,618,375,False
Равнодушный академик через,2021-01-31,01:25:00,250,637,True,2021-01-08 22:39:00,2021-01-28 18:33:00,4,376,200,False
Выдержать выкинуть призыв,2021-04-05,00:29:00,700,926,True,2021-03-07 01:22:00,2021-03-18 04:18:00,4,1,1958,False
Головка лететь,2022-01-22,14:05:00,120,489,True,2022-01-17 03:12:00,2022-01-17 12:34:00,4,406,941,False
Выраженный,2022-02-12,16:09:00,340,76,False,2022-02-05 07:04:00,2022-02-05 20:20:00,4,15,1403,False
Войти металл спичка,2021-08-26,23:59:00,615,131,True,2021-08-22 15:05:00,2021-08-25 05:14:00,4,144,1092,False
Товар житель,2022-09-28,15:11:00,390,497,True,2022-09-17 04:01:00,2022-09-24 22:32:00,0,942,1294,False
Командующий строительство труп,2021-07-08,06:34:00,230,433,True,2021-06-30 15:44:00,2021-07-01 12:17:00,4,576,1527,False
Промолчать коллектив зато,2021-06-11,12:25:00,145,397,True,2021-06-04 03:25:00,2021-06-05 07:32:00,4,429,1981,False
Вряд мрачно дошлый,2021-09-14,17:42:00,165,308,True,2021-08-30 05:44:00,2021-09-10 11:01:00,4,358,907,False
Невозможно багровый коллектив оборот,2021-12-26,10:31:00,265,990,False,2021-11-27 18:22:00,2021-12-10 03:23:00,4,140,921,False
Юный тревога,2022-08-02,03:26:00,555,214,False,2022-07-05 23:14:00,2022-07-25 05:46:00,4,899,1704,False
Рота тысяча,2021-04-08,04:17:00,300,144,False,2021-03-16 18:33:00,2021-03-19 03:07:00,4,421,1564,False
Тревога пламя,2022-08-20,03:01:00,630,612,False,2022-08-14 20:08:00,2022-08-15 01:35:00,4,135,1348,False
Сомнительный поймать,2022-01-12,02:17:00,690,747,False,2021-12-30 13:05:00,2022-01-10 13:54:00,4,839,579,False
Отметить товар,2021-12-14,00:56:00,30,867,False,2021-11-29 06:46:00,2021-12-11 01:02:00,4,541,83,False
Цель написать,2022-02-24,12:32:00,225,588,False,2022-02-08 23:49:00,2022-02-20 20:04:00,4,943,1462,False
Один поговорить плавно полностью,2021-01-08,03:47:00,295,576,False,2020-12-23 11:18:00,2020-12-27 05:21:00,4,346,357,False
Коллектив анализ присесть,2021-05-16,04:50:00,90,480,False,2021-05-11 15:56:00,2021-05-12 08:36:00,4,252,1611,False
Картинка ремень смелый порт,2021-04-29,05:47:00,690,3,False,2021-04-03 12:28:00,2021-04-25 19:13:00,4,543,225,False
Функция художественный,2021-05-21,21:30:00,215,704,False,2021-05-19 15:15:00,2021-05-20 19:24:00,4,383,1496,False
Оборот жидкий,2021-05-14,12:24:00,35,842,True,2021-05-01 06:19:00,2021-05-12 10:50:00,4,746,579,False
Команда дурацкий,2021-05-22,10:04:00,425,606,True,2021-05-01 03:26:00,2021-05-06 20:27:00,4,116,561,False
Господь оборот правление,2022-07-20,11:18:00,545,418,True,2022-06-22 14:42:00,2022-06-23 16:49:00,4,847,1301,False
Падать подземный,2021-12-20,19:59:00,645,761,False,2021-12-10 19:50:00,2021-12-16 00:45:00,4,576,1422,False
Мусор бабочка аж,2022-05-01,10:25:00,15,12,False,2022-04-26 22:52:00,2022-04-27 02:57:00,4,334,1752,False
Аж бригада,2022-09-03,11:40:00,200,363,False,2022-08-17 09:00:00,2022-08-31 11:35:00,4,313,1598,False
Стакан песенка,2022-01-11,19:31:00,390,333,True,2021-12-13 05:34:00,2021-12-18 07:20:00,4,172,48,False
Прощение процесс спешить,2022-08-14,22:45:00,145,76,True,2022-08-04 02:45:00,2022-08-13 14:37:00,4,938,1283,False
Голубчик доставать социалистический,2021-02-02,14:44:00,410,138,True,2021-01-23 02:22:00,2021-01-26 14:58:00,4,491,1344,False
Слишком разнообразный,2021-08-21,12:18:00,700,507,False,2021-08-20 11:01:00,2021-08-20 11:07:00,4,395,1959,False
Изменение дальний,2022-04-05,14:23:00,30,213,False,2022-03-22 07:16:00,2022-04-02 20:44:00,4,98,867,False
Неожиданный житель разуметься,2022-05-01,04:09:00,100,250,True,2022-04-30 00:03:00,2022-04-30 23:59:00,4,775,1006,False
Доставать счастье шлем,2022-07-10,17:58:00,100,582,True,2022-06-19 02:02:00,2022-07-03 01:36:00,4,959,1567,False
Танцевать редактор выражение,2021-04-08,03:19:00,615,916,True,2021-04-07 10:25:00,2021-04-07 18:05:00,4,982,130,False
Народ применяться человечек,2022-03-01,13:49:00,60,362,False,2022-02-15 22:43:00,2022-02-26 17:35:00,4,29,155,False
Кожа потянуться,2022-05-31,19:04:00,330,737,False,2022-05-04 01:03:00,2022-05-21 03:53:00,4,950,702,False
Зачем спалить,2022-08-07,11:47:00,430,29,True,2022-07-17 00:18:00,2022-07-28 04:43:00,4,674,283,False
Факультет,2021-08-23,01:10:00,585,592,False,2021-08-12 18:35:00,2021-08-15 12:49:00,4,825,300,False
Аллея опасность приятель,2021-08-18,16:48:00,440,132,True,2021-07-20 21:25:00,2021-07-28 06:13:00,4,728,1128,False
Хлеб фонарик умолять,2021-07-24,21:44:00,370,384,False,2021-06-26 21:54:00,2021-07-07 09:33:00,4,144,1019,False
Ныне степь добиться,2022-02-01,05:33:00,450,745,True,2022-01-09 23:53:00,2022-01-10 04:38:00,4,96,1178,False
Успокоиться увеличиваться,2022-05-10,12:14:00,245,549,False,2022-04-20 22:00:00,2022-05-10 11:19:00,4,498,612,False
Перебивать видимо,2021-06-24,12:13:00,260,572,False,2021-06-16 02:29:00,2021-06-22 14:37:00,4,758,281,False
Пламя деловой девка,2022-05-26,08:58:00,185,251,True,2022-05-19 16:32:00,2022-05-23 09:17:00,4,601,81,False
Написать банда интеллектуальный,2022-06-27,19:39:00,690,480,True,2022-06-01 15:21:00,2022-06-23 22:33:00,5,969,1497,False
Развитый неправда актриса,2022-02-04,23:25:00,485,161,True,2022-01-23 16:58:00,2022-01-30 02:47:00,4,636,1432,False
Поймать конструкция даль,2021-08-18,06:54:00,400,103,True,2021-08-09 07:35:00,2021-08-09 23:52:00,4,852,221,False
Решетка потрясти господь,2021-08-05,09:22:00,495,616,True,2021-07-15 20:42:00,2021-07-27 02:10:00,4,688,449,False
Пастух посвятить упор,2022-09-23,18:39:00,15,62,False,2022-09-05 03:31:00,2022-09-11 20:06:00,2,649,1450,False
Падаль разуметься актриса,2022-02-22,18:30:00,515,952,False,2022-02-11 07:57:00,2022-02-21 03:36:00,4,486,311,False
