Роса желание страсть,2021-04-30,15:32:00,485,49,False,2021-04-22 18:10:00,2021-04-23 12:10:00,5,584,1444,False
Госпожа рота бочок,2021-11-08,16:29:00,220,852,False,2021-10-25 19:01:00,2021-10-30 03:37:00,5,915,1962,False
Порт неожиданно конференция,2022-09-10,06:50:00,605,59,True,2022-08-13 14:33:00,2022-08-13 20:38:00,3,262,1241,False
Какой пасть,2022-02-28,23:09:00,285,586,False,2022-02-18 20:02:00,2022-02-25 16:15:00,5,567,930,False
Руководитель изменение четыре,2022-06-18,13:02:00,45,257,True,2022-06-14 10:12:00,2022-06-15 17:23:00,5,339,1986,False
Тревога сохранять приятель,2021-05-27,05:56:00,260,298,False,2021-05-23 15:37:00,2021-05-27 04:00:00,5,778,1557,False
Песенка второй строительство,2022-01-28,17:00:00,155,272,True,2022-01-17 14:37:00,2022-01-18 06:14:00,6,428,1849,False
Коммунизм заработать ребятишки,2022-07-17,06:51:00,335,7,True,2022-07-11 08:28:00,2022-07-17 06:04:00,5,130,997,False
Ученый каюта,2022-01-01,17:58:00,295,849,False,2021-12-21 04:48:00,2021-12-25 19:53:00,5,639,693,False
Зато приятель,2021-10-11,07:20:00,390,661,True,2021-09-18 09:23:00,2021-09-19 06:33:00,5,9,502,False
Мучительно медицина бегать,2021-04-05,14:16:00,445,543,True,2021-03-22 03:55:00,2021-03-27 15:50:00,5,729,1134,False
Вздрогнуть миф,2021-05-17,04:37:00,245,689,True,2021-05-05 18:05:00,2021-05-08 21:58:00,5,740,319,False
Поймать инвалид цепочка зима,2021-11-30,03:55:00,50,820,False,2021-11-26 05:32:00,2021-11-29 14:36:00,5,846,1436,False
Коллектив жидкий тюрьма,2022-01-12,12:24:00,15,651,False,2022-01-07 16:25:00,2022-01-09 20:15:00,5,582,863,False
Командир предоставить,2022-09-11,14:15:00,30,471,False,2022-08-26 19:21:00,2022-08-29 06:04:00,3,407,721,False
Ложиться приятель изображать,2021-03-14,20:23:00,405,161,False,2021-02-22 09:29:00,2021-03-09 02:20:00,5,66,430,False
Сбросить рассуждение висеть,2022-01-19,08:58:00,250,271,True,2021-12-29 06:03:00,2022-01-11 19:48:00,5,966,1511,False
Дыхание монета,2021-09-03,07:36:00,715,427,False,2021-08-24 13:07:00,2021-08-26 09:25:00,5,482,610,False
Рота адвокат оставить,2021-06-21,15:39:00,425,842,True,2021-06-12 10:29:00,2021-06-15 12:26:00,5,302,732,False
Правление печатать,2021-12-31,11:45:00,655,939,False,2021-12-24 07:59:00,2021-12-30 04:53:00,5,756,37,False
Пятеро сутки виднеться горький,2022-01-06,14:30:00,620,421,True,2022-01-05 01:43:00,2022-01-05 23:27:00,5,771,1694,False
Освободить спорт тысяча,2022-09-04,18:28:00,620,959,False,2022-09-03 13:14:00,2022-09-03 19:12:00,1,496,1531,False
Тревога висеть,2021-03-22,05:39:00,250,242,True,2021-03-16 20:21:00,2021-03-18 01:25:00,5,861,211,False
Развернуться полевой,2021-12-08,06:03:00,715,541,False,2021-11-13 20:03:00,2021-11-28 18:27:00,5,465,395,False
Направо легко,2021-12-10,12:44:00,430,351,False,2021-11-21 14:14:00,2021-12-01 17:17:00,5,569,1388,False
Мягкий столетие ставить,2021-05-14,15:09:00,275,93,True,2021-05-03 03:51:00,2021-05-05 09:43:00,5,13,392,False
Заплакать важный оборот,2021-11-22,20:03:00,350,890,True,2021-11-07 19:12:00,2021-11-20 04:42:00,6,984,1816,False
Господь,2021-10-19,12:15:00,720,460,True,2021-09-22 17:07:00,2021-10-14 10:06:00,5,639,984,False
Дорогой штаб,2022-01-18,23:34:00,660,650,True,2022-01-11 00:00:00,2022-01-18 12:59:00,5,128,154,False
Выраженный решение коричневый,2022-01-06,04:36:00,215,665,False,2021-12-15 08:27:00,2021-12-19 09:49:00,5,163,373,False
Стакан монета,2021-11-05,06:05:00,325,312,True,2021-10-26 19:01:00,2021-10-27 03:22:00,5,611,1748,False
Цель провинция,2022-02-08,09:10:00,510,818,False,2022-02-07 02:38:00,2022-02-07 11:07:00,5,73,1222,False
Набор рота тюрьма,2021-11-25,20:09:00,70,948,True,2021-11-25 03:25:00,2021-11-25 12:28:00,5,397,2,False
Коричневый при,2021-09-19,00:33:00,180,497,False,2021-08-30 21:33:00,2021-09-14 14:03:00,5,838,511,False
Пропадать,2022-02-24,16:05:00,25,446,False,2022-02-14 11:26:00,2022-02-20 10:25:00,5,926,1711,False
Порода вообще,2022-02-02,11:52:00,25,862,True,2022-01-05 16:19:00,2022-01-27 13:20:00,5,883,1359,False
Освобождение монета,2021-01-06,23:21:00,660,252,False,2020-12-14 03:59:00,2021-01-05 03:35:00,5,211,998,False
Призыв за слишком,2021-11-13,16:16:00,210,831,True,2021-10-28 08:04:00,2021-11-09 06:48:00,5,560,1520,False
Лапа граница,2022-08-14,09:15:00,430,668,True,2022-08-12 18:58:00,2022-08-14 05:48:00,5,13,1944,False
Оборот хотеть,2021-08-08,07:16:00,560,31,True,2021-07-24 01:08:00,2021-07-24 17:33:00,5,995,817,False
Тяжелый упор,2022-07-13,08:00:00,475,28,True,2022-07-03 08:25:00,2022-07-08 22:48:00,5,321,406,False
Деньги столетие,2022-03-05,00:40:00,355,733,False,2022-02-16 12:18:00,2022-02-20 07:33:00,5,320,1384,False
Растеряться другой роса,2022-01-09,14:11:00,70,481,True,2021-12-13 15:56:00,2021-12-26 23:27:00,5,735,775,False
Холодно военный обида,2022-09-25,12:08:00,520,759,True,2022-09-08 05:49:00,2022-09-25 07:09:00,1,600,541,False
Господь спорт правление,2021-04-21,00:09:00,705,539,True,2021-03-30 09:21:00,2021-04-04 01:11:00,5,575,1007,False
Доставать пламя,2021-02-22,08:34:00,265,881,True,2021-01-30 19:34:00,2021-02-07 23:40:00,5,257,284,False
Бок запустить запустить,2021-12-19,02:15:00,320,724,True,2021-12-12 09:07:00,2021-12-16 16:56:00,6,208,1308,False
Добиться дрогнуть торговля прежде,2022-07-16,23:14:00,205,212,False,2022-06-26 03:04:00,2022-07-11 14:11:00,5,327,1416,False
Применяться жидкий умирать,2021-06-07,22:32:00,590,400,True,2021-06-01 08:59:00,2021-06-06 11:40:00,5,901,1331,False
Устройство князь торопливый,2021-05-05,06:39:00,390,526,True,2021-05-01 23:35:00,2021-05-03 06:51:00,5,860,18,False
Очередной проход,2021-12-02,16:48:00,610,249,True,2021-11-15 11:28:00,2021-11-25 20:32:00,5,366,293,False
Вскинуть боец,2021-03-11,14:26:00,515,775,False,2021-02-23 17:12:00,2021-03-03 07:55:00,5,817,1883,False
Металл сохранять тяжелый,2021-07-22,11:37:00,680,106,False,2021-06-26 10:34:00,2021-07-11 01:27:00,5,298,295,False
Командующий монета палка,2022-08-05,02:03:00,535,269,False,2022-07-18 20:40:00,2022-08-02 23:14:00,5,277,1823,False
Руководитель дорогой прелесть,2022-04-19,08:31:00,340,402,False,2022-04-03 10:13:00,2022-04-05 08:43:00,5,275,1941,False
Означать горький,2021-10-07,22:27:00,705,652,True,2021-09-28 16:54:00,2021-10-05 12:24:00,5,360,1543,False
Коллектив темнеть сынок дорогой,2021-02-12,08:55:00,640,733,True,2021-01-14 17:40:00,2021-02-07 20:19:00,6,782,1372,False
Гулять сходить,2021-10-22,22:35:00,275,871,False,2021-10-01 06:23:00,2021-10-09 12:44:00,5,509,1279,False
Покинуть неудобно бровь,2022-03-09,06:59:00,360,800,False,2022-03-02 04:22:00,2022-03-06 06:44:00,5,126,202,False
Спорт очередной,2022-09-01,09:16:00,70,65,True,2022-08-28 20:49:00,2022-08-31 21:11:00,2,626,1651,False
Пробовать прелесть парень,2022-02-01,13:40:00,130,809,True,2022-01-21 04:10:00,2022-01-22 13:45:00,5,994,684,False
Миллиард указанный,2022-04-16,02:11:00,40,308,True,2022-04-11 20:33:00,2022-04-11 22:15:00,5,211,1442,False
Одиннадцать зато,2021-09-15,20:22:00,125,869,False,2021-09-01 23:35:00,2021-09-13 22:27:00,5,100,1910,False
Монета степь правление остановить,2022-05-20,13:28:00,545,182,True,2022-05-10 06:30:00,2022-05-13 22:07:00,5,849,1026,False
Подробность пища,2021-11-17,13:44:00,280,145,True,2021-11-02 13:55:00,2021-11-14 10:51:00,5,40,1441,False
Куча поколение карман,2021-11-06,19:21:00,495,404,True,2021-11-01 13:25:00,2021-11-05 14:09:00,5,380,704,False
Конструкция спорт,2021-11-20,02:02:00,640,814,True,2021-10-25 16:35:00,2021-11-13 09:53:00,5,144,21,False
Аллея,2022-03-08,19:30:00,190,100,False,2022-02-22 23:51:00,2022-02-27 13:48:00,5,901,745,False
Ставить призыв,2022-05-05,02:09:00,155,153,False,2022-04-26 12:53:00,2022-05-03 21:02:00,5,477,1883,False
Доставать зато,2021-05-11,09:55:00,205,632,True,2021-04-27 18:34:00,2021-04-30 16:30:00,5,266,463,False
Четко выражение миф,2022-03-15,06:23:00,295,64,False,2022-03-04 19:22:00,2022-03-06 06:40:00,5,354,1716,False
Доставать,2022-06-30,23:06:00,210,5,True,2022-06-23 16:29:00,2022-06-28 20:31:00,5,791,1280,False
Висеть услать,2021-03-20,10:07:00,255,493,False,2021-03-05 21:39:00,2021-03-16 00:29:00,5,715,1986,False
Манера построить природа,2021-09-27,19:28:00,420,981,False,2021-08-29 06:06:00,2021-09-09 14:12:00,5,422,1446,False
Собеседник заведение,2022-04-30,02:24:00,160,279,False,2022-04-15 04:02:00,2022-04-27 03:03:00,5,307,585,False
Сопровождаться командование райком,2021-01-23,18:44:00,105,367,True,2021-01-12 05:42:00,2021-01-21 21:08:00,5,691,608,False
Смелый металл,2021-04-12,11:48:00,675,82,False,2021-03-31 00:54:00,2021-04-11 18:15:00,5,194,683,False
Боец выраженный применяться,2021-01-21,19:37:00,155,22,True,2021-01-13 06:09:00,2021-01-15 06:50:00,5,997,122,False
Важный висеть июнь,2022-02-08,17:46:00,115,261,True,2022-01-23 23:59:00,2022-02-07 16:45:00,5,22,1464,False
Налоговый солнце,2022-06-01,11:42:00,175,366,True,2022-05-09 10:37:00,2022-05-29 08:54:00,5,462,1431,False
Соответствие неожиданный прелесть,2021-02-28,05:56:00,565,147,False,2021-02-10 23:20:00,2021-02-26 02:02:00,5,74,1583,False
Пасть соответствие пятеро,2021-05-20,23:24:00,475,569,True,2021-05-16 20:33:00,2021-05-20 03:37:00,5,105,1275,False
Порода скрытый,2021-09-27,06:35:00,605,854,True,2021-09-17 18:35:00,2021-09-27 01:18:00,5,716,200,False
Необычный написать радость,2021-09-30,15:52:00,575,820,True,2021-09-11 13:12:00,2021-09-21 03:18:00,5,555,1305,False
Теория провинция,2021-03-29,21:42:00,90,274,True,2021-03-14 01:10:00,2021-03-23 19:55:00,5,125,1159,False
Умирать кольцо степь,2021-02-03,23:30:00,540,951,True,2021-01-28 12:57:00,2021-02-01 02:27:00,6,750,61,False
Единый ломать,2021-12-11,02:22:00,395,969,False,2021-11-24 15:53:00,2021-11-27 14:37:00,5,850,380,False
Четко второй изба,2022-03-25,08:40:00,665,916,True,2022-03-05 13:49:00,2022-03-20 04:54:00,5,626,1721,False
Порядок при лететь,2022-04-11,14:55:00,450,936,True,2022-03-23 00:43:00,2022-03-23 15:42:00,5,337,920,False
Ломать плод выбирать,2022-09-12,02:33:00,125,3,False,2022-08-19 04:24:00,2022-08-28 14:50:00,6,124,1832,False
Жидкий ведь,2021-11-30,00:58:00,185,291,True,2021-11-29 12:45:00,2021-11-29 22:27:00,5,699,339,False
Задержать мелочь,2021-05-02,18:32:00,110,876,True,2021-04-10 05:09:00,2021-04-13 09:48:00,5,285,1059,False
Палата другой научить,2021-12-09,21:50:00,85,76,False,2021-11-20 20:26:00,2021-11-23 21:21:00,5,140,1593,False
Устройство карандаш вытаскивать,2022-04-11,02:09:00,255,846,True,2022-03-22 04:49:00,2022-04-02 18:19:00,5,774,1396,False
Около развернуться,2022-09-25,23:10:00,640,291,True,2022-09-23 03:42:00,2022-09-24 01:49:00,1,904,85,False
Правление жить костер,2022-02-17,01:55:00,615,104,False,2022-01-23 07:33:00,2022-02-15 06:28:00,5,588,164,False
Через свежий крыса,2021-08-06,19:48:00,300,751,False,2021-07-21 11:02:00,2021-08-06 18:57:00,5,228,1324,False
Бегать настать,2021-04-03,23:43:00,615,361,True,2021-03-21 10:48:00,2021-03-27 21:48:00,5,364,1706,False
Монета академик,2021-08-27,03:57:00,210,822,True,2021-08-06 06:17:00,2021-08-14 15:46:00,5,126,1373,False
Анализ написать жестокий,2022-05-03,18:38:00,175,435,False,2022-04-19 15:39:00,2022-04-24 02:52:00,5,675,1120,False
Вздрагивать славный пламя,2021-08-21,22:43:00,715,215,True,2021-08-10 11:17:00,2021-08-13 07:35:00,5,229,1249,False
Тревога пропадать,2022-01-09,12:59:00,620,906,False,2021-12-26 23:14:00,2022-01-01 18:43:00,6,194,1813,False
Угроза выдержать,2021-10-05,21:16:00,605,78,False,2021-09-24 02:06:00,2021-10-05 04:35:00,5,276,49,False
Трясти угодный мера,2022-02-23,19:19:00,365,495,False,2022-02-02 18:55:00,2022-02-03 01:10:00,5,707,930,False
Ремень исследование,2022-03-24,02:01:00,120,968,True,2022-03-12 04:47:00,2022-03-23 23:38:00,5,335,1267,False
Пасть помимо тревога,2021-01-06,13:09:00,245,744,True,2020-12-18 03:14:00,2020-12-31 10:32:00,5,307,1879,False
Более конструкция основание,2021-04-27,19:54:00,640,651,False,2021-04-03 19:23:00,2021-04-22 23:42:00,5,612,1542,False
Выдержать совет,2021-09-21,01:00:00,310,750,True,2021-08-23 11:33:00,2021-09-19 00:22:00,5,857,132,False
Собеседник ход,2022-07-18,07:13:00,640,898,True,2022-07-12 15:48:00,2022-07-13 06:10:00,5,155,1417,False
Ответить,2022-02-01,06:04:00,455,93,False,2022-01-19 01:44:00,2022-01-28 12:16:00,5,185,566,False
Выкинуть заложить другой,2022-01-17,04:26:00,685,959,False,2021-12-21 12:54:00,2022-01-07 01:23:00,5,178,1222,False
Стакан страсть,2022-03-24,01:49:00,105,491,True,2022-03-04 06:43:00,2022-03-04 22:12:00,5,502,494,False
Поставить выражаться кузнец,2021-01-11,18:02:00,505,398,True,2020-12-25 23:35:00,2021-01-11 06:26:00,5,251,1823,False
Пропаганда неожиданный кольцо,2022-02-01,17:25:00,450,104,True,2022-01-29 15:47:00,2022-01-30 23:37:00,5,165,369,False
Написать монета,2022-06-19,02:29:00,710,637,False,2022-06-09 07:31:00,2022-06-16 16:39:00,5,697,392,False
Доставать научить сравнение,2021-11-15,00:54:00,575,830,True,2021-11-11 09:16:00,2021-11-13 06:30:00,5,395,1552,False
Домашний другой,2022-05-09,10:49:00,20,587,True,2022-04-17 11:49:00,2022-04-25 02:56:00,6,883,1787,False
Вряд табак бровь задрать,2021-08-04,12:04:00,575,410,False,2021-07-23 03:19:00,2021-08-03 14:05:00,5,495,906,False
Даль слать хозяйка,2022-09-03,00:37:00,50,825,True,2022-08-19 05:38:00,2022-08-21 12:46:00,3,718,386,False
Пятеро за зачем,2022-04-03,10:21:00,315,898,False,2022-03-07 16:51:00,2022-03-30 09:48:00,5,822,1208,False
Вздрогнуть легко сопровождаться,2021-10-29,18:14:00,450,169,True,2021-10-09 22:20:00,2021-10-24 08:09:00,5,347,1329,False
Порода ночь,2021-04-11,07:32:00,530,679,True,2021-03-14 01:44:00,2021-03-20 10:11:00,5,331,1670,False
Природа ныне,2021-08-27,09:03:00,75,960,False,2021-07-31 10:06:00,2021-08-03 02:28:00,5,857,1787,False
Заведение,2021-03-14,03:42:00,130,797,True,2021-03-01 08:13:00,2021-03-11 06:05:00,5,900,1651,False
Выражение равнодушный смеяться потом,2021-05-25,21:07:00,545,595,True,2021-05-03 08:57:00,2021-05-08 06:01:00,5,884,1709,False
Набор другой строительство коричневый,2021-05-28,07:47:00,385,766,False,2021-05-23 13:08:00,2021-05-25 03:56:00,6,886,292,False
Тяжелый медицина,2022-08-25,12:00:00,205,307,False,2022-07-29 20:36:00,2022-08-11 03:15:00,5,879,391,False
Выбирать пересечь,2021-03-12,04:19:00,565,474,True,2021-03-08 23:33:00,2021-03-09 19:32:00,5,268,1412,False
Рота головка,2021-07-06,18:03:00,645,658,False,2021-06-15 00:45:00,2021-06-21 20:44:00,5,382,911,False
Намерение аж,2022-02-05,18:23:00,95,13,False,2022-01-23 02:19:00,2022-02-03 19:29:00,5,268,1993,False
Передо бегать запретить,2021-07-19,23:21:00,35,233,True,2021-07-15 10:38:00,2021-07-18 19:19:00,5,368,1939,False
Задержать что,2022-01-06,09:04:00,375,143,False,2021-12-25 15:08:00,2021-12-25 17:17:00,5,455,1674,False
Бак присесть за,2021-05-04,07:15:00,485,161,False,2021-04-16 01:35:00,2021-04-30 22:19:00,5,469,401,False
Порода пламя,2021-03-17,11:54:00,380,492,False,2021-03-12 08:01:00,2021-03-14 08:23:00,5,994,555,False
Эпоха,2022-04-29,06:55:00,480,69,True,2022-04-08 19:55:00,2022-04-09 09:53:00,5,25,466,False
Космос тюрьма,2022-05-27,06:20:00,380,137,False,2022-05-09 09:29:00,2022-05-16 02:43:00,5,681,1285,False
Инструкция серьезный порода,2021-11-12,23:15:00,200,541,True,2021-11-02 13:54:00,2021-11-12 07:55:00,5,100,423,False
Развитый жидкий выгнать,2022-05-28,08:44:00,675,818,False,2022-05-15 23:17:00,2022-05-23 17:05:00,5,747,250,False
Дорогой правый,2021-10-15,05:27:00,340,538,True,2021-09-21 02:59:00,2021-09-30 20:46:00,5,245,1926,False
Серьезный темнеть,2022-05-17,17:01:00,520,816,True,2022-04-30 01:30:00,2022-05-15 03:40:00,5,279,1134,False
Разуметься поздравлять металл,2021-07-09,20:02:00,240,488,False,2021-06-28 16:13:00,2021-06-30 10:01:00,5,187,819,False
Носок приятель тревога,2021-09-21,03:17:00,15,76,False,2021-09-04 07:19:00,2021-09-15 09:16:00,5,304,1676,False
Уничтожение кидать заработать,2022-07-20,08:37:00,105,231,True,2022-07-08 06:10:00,2022-07-09 09:57:00,5,892,1470,False
Изображать боец,2022-09-22,21:27:00,670,301,True,2022-09-04 09:39:00,2022-09-13 11:42:00,1,780,1222,False
Уничтожение грудь рота,2022-05-23,03:16:00,705,447,False,2022-05-09 01:00:00,2022-05-19 11:58:00,5,985,1504,False
Следовательно достоинство лиловый,2022-03-06,18:03:00,620,325,True,2022-02-07 11:05:00,2022-02-24 05:13:00,5,596,1612,False
Боец обида,2022-02-09,04:37:00,675,520,True,2022-01-28 17:56:00,2022-01-30 15:54:00,5,848,1796,False
Низкий свежий плясать,2022-06-14,14:21:00,210,14,False,2022-06-10 18:41:00,2022-06-13 14:19:00,5,414,1272,False
Райком термин парень,2022-07-25,14:39:00,605,811,False,2022-07-05 00:31:00,2022-07-18 04:52:00,5,864,636,False
Скользить,2021-08-17,20:10:00,275,96,True,2021-07-21 01:29:00,2021-07-21 16:31:00,5,608,1414,False
Плясать ремень,2021-11-30,10:44:00,305,785,True,2021-11-19 06:46:00,2021-11-30 05:15:00,5,354,1580,False
Спешить господь граница,2021-08-14,20:19:00,355,535,True,2021-08-11 23:28:00,2021-08-12 19:44:00,5,810,865,False
Магазин рот мелочь,2021-07-03,08:04:00,130,528,True,2021-06-08 19:01:00,2021-06-08 22:10:00,5,902,927,False
Цвет аллея даль,2021-11-09,08:58:00,295,480,False,2021-10-29 08:54:00,2021-11-06 14:24:00,5,42,626,False
Табак заплакать,2021-03-15,22:35:00,340,226,False,2021-02-28 06:02:00,2021-03-13 23:27:00,5,547,985,False
Триста собеседник,2022-09-21,14:53:00,570,129,True,2022-09-16 11:48:00,2022-09-21 06:07:00,1,185,749,False
Деньги изредка,2022-01-13,16:56:00,295,478,True,2022-01-10 02:46:00,2022-01-10 11:58:00,5,295,1311,False
Сынок лапа,2022-01-16,17:47:00,485,409,False,2021-12-23 22:33:00,2022-01-06 16:15:00,5,58,1257,False
Темнеть беспомощный торговля интеллектуальный,2022-06-09,09:49:00,75,257,False,2022-06-02 23:02:00,2022-06-06 13:27:00,5,485,1607,False
Провинция механический,2022-01-22,08:45:00,640,820,False,2021-12-28 03:18:00,2021-12-29 20:58:00,5,332,452,False
Аллея господь налево,2021-11-30,10:10:00,15,982,True,2021-11-26 12:34:00,2021-11-28 01:47:00,5,718,1500,False
Находить материя сбросить,2021-11-12,09:08:00,30,457,True,2021-10-26 20:40:00,2021-11-03 22:42:00,5,911,1934,False
Спасть слишком,2021-03-16,19:14:00,315,153,True,2021-03-01 10:04:00,2021-03-13 07:11:00,5,822,1437,False
Редактор инвалид,2021-02-24,17:57:00,80,71,False,2021-02-01 13:44:00,2021-02-11 22:06:00,5,588,1670,False
Ночь угроза фонарик ярко,2022-06-04,18:27:00,110,931,False,2022-05-14 16:51:00,2022-05-21 15:18:00,5,136,108,False
Горький,2021-04-16,05:32:00,550,750,True,2021-04-14 03:18:00,2021-04-16 00:53:00,5,558,1819,False
Функция хотеть,2021-11-12,01:15:00,475,535,True,2021-10-26 06:31:00,2021-10-28 04:02:00,5,423,1492,False
Вперед запретить отъезд цель,2022-01-31,02:32:00,580,197,False,2022-01-12 12:41:00,2022-01-30 02:32:00,5,235,1110,False
Расстройство полоска,2021-01-04,13:31:00,600,573,True,2021-01-01 01:23:00,2021-01-04 00:31:00,5,144,203,False
Салон слишком посвятить,2021-12-29,11:40:00,590,547,True,2021-12-13 10:36:00,2021-12-14 05:04:00,5,230,326,False
Экзамен аж,2022-02-24,04:55:00,75,836,False,2022-02-04 19:11:00,2022-02-16 08:24:00,5,692,611,False
Радость,2021-02-14,01:25:00,505,675,True,2021-01-21 10:42:00,2021-01-31 18:20:00,5,406,1336,False
Тысяча рассуждение,2021-03-02,16:07:00,470,356,True,2021-02-10 14:26:00,2021-02-19 04:29:00,5,753,264,False
Скользить анализ рабочий,2021-12-08,10:44:00,400,861,False,2021-11-28 18:45:00,2021-12-05 01:51:00,5,943,1919,False
Манера свежий,2021-01-03,05:00:00,135,184,True,2020-12-17 10:33:00,2020-12-28 18:04:00,5,867,637,False
Пасть пробовать прежний,2021-08-28,19:04:00,655,713,True,2021-08-21 06:29:00,2021-08-22 13:53:00,5,118,762,False
Назначить сопровождаться,2021-10-12,16:57:00,415,69,True,2021-09-18 11:53:00,2021-09-19 21:03:00,5,664,1573,False
Коричневый бровь стакан,2021-02-15,03:08:00,355,860,True,2021-01-28 09:30:00,2021-01-29 10:59:00,5,854,1622,False
Дурацкий изучить кидать,2022-08-18,22:36:00,340,410,False,2022-08-09 05:02:00,2022-08-12 00:01:00,5,616,1301,False
Полевой смелый,2022-05-25,13:47:00,605,602,True,2022-05-24 12:38:00,2022-05-24 13:49:00,5,835,796,False
Невыносимый зима смеяться,2021-07-20,10:40:00,235,718,True,2021-07-13 18:04:00,2021-07-18 01:16:00,6,787,1303,False
Зарплата лиловый,2022-08-25,11:03:00,90,41,True,2022-08-11 09:51:00,2022-08-14 11:35:00,5,103,1568,False
Заложить медицина развитый,2022-08-16,15:20:00,690,106,True,2022-07-30 11:07:00,2022-08-09 06:00:00,5,854,1063,False
Четко,2022-04-27,19:01:00,240,452,False,2022-04-27 10:43:00,2022-04-27 17:34:00,5,767,1000,False
Построить торопливый,2021-08-19,04:21:00,580,115,False,2021-08-07 09:38:00,2021-08-15 17:02:00,5,939,1221,False
Смертельный трубка изредка,2022-05-30,15:47:00,645,553,False,2022-05-14 08:26:00,2022-05-23 04:44:00,5,960,1062,False
Господь,2022-06-22,10:34:00,250,169,False,2022-05-26 23:27:00,2022-06-07 06:38:00,5,243,1265,False
Актриса посидеть,2021-05-26,03:01:00,210,104,True,2021-05-14 05:54:00,2021-05-23 08:00:00,5,170,320,False
Посидеть господь юный,2021-07-06,03:15:00,270,479,False,2021-06-25 12:25:00,2021-07-03 07:12:00,5,64,1687,False
Район пропаганда,2021-05-08,03:57:00,550,909,True,2021-04-16 01:15:00,2021-05-05 08:36:00,5,366,587,False
Единый мгновение трясти,2021-04-25,14:18:00,125,313,True,2021-04-01 16:54:00,2021-04-20 21:12:00,5,491,654,False
Пища район магазин,2021-04-08,20:41:00,485,133,False,2021-04-04 09:52:00,2021-04-07 13:57:00,5,755,1429,False
Расстройство коричневый,2021-02-08,12:41:00,220,19,True,2021-02-01 10:40:00,2021-02-04 00:18:00,5,839,147,False
Научить прелесть,2022-08-14,04:08:00,290,960,False,2022-07-22 21:24:00,2022-08-10 10:47:00,5,288,316,False
Ярко товар,2021-04-21,00:21:00,500,772,True,2021-04-17 05:39:00,2021-04-19 08:16:00,5,713,1647,False
Смеяться угроза,2022-03-18,11:02:00,510,844,True,2022-02-28 23:06:00,2022-03-17 00:49:00,5,291,1748,False
Единый видимо,2022-03-13,12:28:00,675,977,True,2022-02-18 22:23:00,2022-03-05 10:33:00,5,454,997,False
Научить нервно лапа,2021-12-28,05:55:00,535,161,False,2021-12-21 15:21:00,2021-12-21 16:45:00,5,282,1284,False
Торопливый порядок,2021-10-28,03:18:00,405,535,False,2021-09-29 15:15:00,2021-10-22 14:09:00,5,115,1650,False
Четко манера,2022-01-24,05:29:00,315,985,False,2022-01-09 23:04:00,2022-01-20 16:49:00,5,240,768,False
